-1,19932,858,5,8630,65375,178,64958,1267,62239,5319,50


-1,19933,811,65521,8631,65387,187,64991,1267,62239,5319,50


-1,19934,799,65527,8631,65379,161,65002,1267,62239,5319,50


-1,19935,781,11,8631,65370,147,64997,1244,62178,5362,50


-1,19936,830,65528,8755,65395,144,64988,1244,62178,5362,50


-1,19937,868,65531,8747,65358,161,65008,1244,62178,5362,50


-1,19938,890,65502,8701,65343,191,65004,1301,62306,5221,50


-1,19939,825,65531,8730,65340,199,64998,1301,62306,5221,50


-1,19940,811,65525,8639,65359,174,65026,1301,62306,5221,50


-1,19941,766,20,8599,65352,179,65006,1301,62306,5221,50


-1,19942,748,22,8661,65373,181,64995,1286,62192,5404,51


-1,19943,800,18,8667,65385,153,64982,1286,62192,5404,51


-1,19944,831,65532,8729,65375,132,64998,1286,62192,5404,51


-1,19945,901,65492,8691,65390,163,64996,1298,62221,5448,50


-1,19946,858,65520,8760,65383,184,64990,1298,62221,5448,50


-1,19947,867,65530,8704,65362,207,64996,1298,62221,5448,50


-1,19948,787,11,8714,65360,197,64977,1278,62148,5366,50


-1,19949,754,43,8719,65357,192,64981,1278,62148,5366,50


-1,19950,739,16,8704,65338,171,64984,1278,62148,5366,50


-1,19951,760,8,8680,65378,184,64976,1278,62148,5366,50


-1,19952,824,17,8722,65386,165,64981,1283,62137,5408,50


-1,19953,876,65531,8647,65389,139,65001,1283,62137,5408,50


-1,19954,844,65523,8678,65339,170,64981,1283,62137,5408,50


-1,19955,848,65532,8740,65378,192,64991,1293,62197,5368,50


-1,19956,850,65524,8737,65309,188,65035,1293,62197,5368,50


-1,19957,850,65502,8646,65366,194,64963,1293,62197,5368,50


-1,19958,839,65510,8647,65331,178,65005,1293,62197,5368,50


-1,19959,789,65529,8641,65306,178,65012,1280,62160,5326,50


-1,19960,782,65531,8622,65382,187,64984,1280,62160,5326,50


-1,19961,815,3,8653,65370,180,64981,1280,62160,5326,50


-1,19962,843,65520,8689,65416,152,64969,1266,62155,5452,50


-1,19963,864,65511,8696,65366,173,65003,1266,62155,5452,50


-1,19964,888,65506,8677,65378,177,65011,1266,62155,5452,50


-1,19965,868,65513,8694,65374,191,64989,1290,62202,5350,50


-1,19966,839,13,8668,65368,182,64996,1290,62202,5350,50


-1,19967,801,65532,8756,65352,191,64981,1290,62202,5350,50


-1,19968,791,15,8709,65350,170,64981,1290,62202,5350,50


-1,19969,762,18,8691,65381,193,64990,1265,62202,5378,50


-1,19970,778,18,8720,65379,177,64955,1265,62202,5378,50


-1,19971,825,0,8635,65387,175,64989,1265,62202,5378,50


-1,19972,851,65510,8665,65370,158,64996,1286,62124,5442,50


-1,19973,826,65513,8670,65376,166,65006,1286,62124,5442,50


-1,19974,865,65519,8659,65356,213,65004,1286,62124,5442,50


-1,19975,843,65518,8733,65357,175,65002,1281,62216,5232,51


-1,19976,866,65509,8633,65360,195,64982,1281,62216,5232,51


