-1,57771,519,12,5750,65357,201,65010,1296,62264,5300,47


-1,57772,534,14,5738,65411,179,65007,1292,62236,5302,46


-1,57773,545,65521,5765,65387,160,64998,1292,62236,5302,46


-1,57774,554,29,5788,65393,184,64984,1292,62236,5302,46


-1,57775,550,65531,5831,65347,170,64980,1297,62159,5335,47


-1,57776,552,65514,5775,65317,198,65017,1297,62159,5335,47


-1,57777,551,65533,5770,65357,189,64995,1297,62159,5335,47


-1,57778,527,9,5778,65376,211,65016,1297,62159,5335,47


-1,57779,524,6,5776,65373,199,64978,1275,62242,5402,47


-1,57780,518,65532,5754,65381,188,65003,1275,62242,5402,47


-1,57781,544,65530,5758,65349,164,65027,1275,62242,5402,47


-1,57782,544,27,5785,65396,180,64990,1323,62166,5334,47


-1,57783,537,65534,5774,65401,166,65004,1323,62166,5334,47


-1,57784,550,65505,5760,65373,188,65010,1323,62166,5334,47


-1,57785,557,9,5800,65372,172,64999,1311,62237,5306,46


-1,57786,547,12,5772,65349,224,64973,1311,62237,5306,46


-1,57787,559,65523,5788,65347,181,64993,1311,62237,5306,46


-1,57788,502,65534,5763,65354,160,65037,1311,62237,5306,46


-1,57789,499,22,5785,65381,182,65001,1306,62202,5412,46


-1,57790,541,19,5750,65383,202,65006,1306,62202,5412,46


-1,57791,536,65519,5723,65364,185,64964,1306,62202,5412,46


-1,57792,549,65532,5711,65394,197,65004,1255,62193,5373,46


-1,57793,555,9,5784,65341,174,64981,1255,62193,5373,46


-1,57794,562,65527,5796,65406,167,65006,1255,62193,5373,46


-1,57795,568,65505,5727,65359,176,64968,1275,62149,5504,46


-1,57796,560,65532,5734,65360,183,65005,1275,62149,5504,46


-1,57797,540,65528,5724,65356,178,65017,1275,62149,5504,46


-1,57798,538,65526,5721,65334,188,65001,1275,62149,5504,46


-1,57799,539,65524,5742,65341,178,65015,1326,62244,5407,47


-1,57800,528,8,5781,65353,207,64978,1326,62244,5407,47
